"","lat","lon","date","tempmin","tempmax","temp","feelslikemax","feelslikemin","feelslike","dew","humidity","precip","windgust","windspeed","winddir","pressure","cloudcover","moonphase","source"
"20269",43.1,-95.4,"2022-08-26",55.2,81.4,68.2,82.6,55.2,68.4,59.7,76.4,0,25.1,18,139.7,1017.5,34.2,0.98,"obs"
"20270",43.1,-95.4,"2022-08-25",59.6,78.7,68.7,78.7,59.6,68.7,61.6,79.3,0,15.7,12,350.4,1018.8,35.6,0.95,"obs"
"20271",43.1,-95.4,"2022-08-24",66.8,83.5,74.6,87.8,66.8,75.5,66.3,76.2,0.013,27.7,15.5,258.4,1014.7,19.6,0.91,"obs"
"20272",43.1,-95.4,"2022-08-23",62.7,87.6,74.1,89.9,62.7,74.8,62.8,69.9,0,26.4,16.4,186,1014.9,32,0.88,"obs"
"20273",43.1,-95.4,"2022-09-03",54.1,77.6,65.1,77.6,54.1,65.1,52.3,65.7,0,22.6,16.2,13.1,1022.3,0.3,0.25,"obs"
"20274",43.1,-95.4,"2022-09-02",62.8,91.5,75.5,96.1,62.8,76.8,63.6,68.8,0,28.9,14.8,217.1,1012.5,0.3,0.23,"obs"
"20275",43.1,-95.4,"2022-09-01",61.4,91.2,75.6,91.3,61.4,76,62.1,66.3,0,22.6,16.2,201.3,1012.9,0.5,0.19,"obs"
"20276",43.1,-95.4,"2022-08-31",53.4,88.4,71.3,87.5,53.4,71.1,57.5,66.2,0,19.2,13.7,190.4,1017.3,3.3,0.16,"obs"
"20277",43.1,-95.4,"2022-08-30",50.3,82.2,65.8,81.4,50.3,65.7,53.1,67.8,0,23,13.5,302,1019.1,0,0.12,"obs"
"20278",43.1,-95.4,"2022-08-29",58.9,82.9,71,82,58.9,70.8,57.9,67,0,26.9,16.6,294,1011.6,0,0.08,"obs"
"20279",43.1,-95.4,"2022-08-28",68.6,86.9,76.4,94,68.6,78.4,69.2,79.5,0.019,30,19.1,180.6,1003.8,60.2,0.05,"obs"
"20280",43.1,-95.4,"2022-09-04",46.5,79.5,63.3,79.5,46.3,63.1,53.7,73.9,0,17.2,11.2,83,1021,15.1,0.3,"obs"
"20281",43.1,-95.4,"2022-09-03",54.1,77.6,65.1,77.6,54.1,65.1,52.3,65.7,0,22.6,16.2,13.1,1022.3,0.3,0.25,"obs"
"20282",43.1,-95.4,"2022-09-02",62.8,91.5,75.5,96.1,62.8,76.8,63.6,68.8,0,28.9,14.8,217.1,1012.5,0.3,0.23,"obs"
"20283",43.1,-95.4,"2022-09-01",61.4,91.2,75.6,91.3,61.4,76,62.1,66.3,0,22.6,16.2,201.3,1012.9,0.5,0.19,"obs"
"20284",43.1,-95.4,"2022-08-31",53.4,88.4,71.3,87.5,53.4,71.1,57.5,66.2,0,19.2,13.7,190.4,1017.3,3.3,0.16,"obs"
"20285",43.1,-95.4,"2022-08-30",50.3,82.2,65.8,81.4,50.3,65.7,53.1,67.8,0,23,13.5,302,1019.1,0,0.12,"obs"
"20286",43.1,-95.4,"2022-08-29",58.9,82.9,71,82,58.9,70.8,57.9,67,0,26.9,16.6,294,1011.6,0,0.08,"obs"
"20287",41.3,-95.4,"2022-09-05",59.1,80.6,68.6,81.8,59.1,68.7,63.1,84.8,0,12.5,8.9,114.7,1017.7,53.6,0.33,"obs"
"20288",41.3,-95.4,"2022-09-04",55.4,77.6,65.6,77.6,55.4,65.6,61.8,88.6,0,16.1,12,48.5,1019.8,42.4,0.3,"obs"
"20289",41.3,-95.4,"2022-09-03",60.2,79.5,69.5,79.5,60.2,69.5,58.2,70.2,0,21.7,14.6,8,1020.7,11.2,0.25,"obs"
"20290",41.3,-95.4,"2022-09-02",63,90.2,76.1,95.5,63,78,68.1,79,0,19.6,15,192.7,1013.3,3.1,0.23,"obs"
"20291",41.3,-95.4,"2022-09-01",65.1,78.7,72.1,78.7,65.1,72.1,65.5,80.1,0,19.2,9.9,183,1014.6,20.3,0.19,"obs"
"20292",41.3,-95.4,"2022-08-31",53.8,86.6,70.5,87,53.8,70.8,59.5,71.5,0,19.9,14.6,178.6,1018.4,0,0.16,"obs"
"20293",41.3,-95.4,"2022-08-30",55.2,81.8,68.8,81.2,55.2,68.7,56.5,69.1,0,18.3,11.1,354.5,1019.5,0,0.12,"obs"
"20294",41.3,-95.4,"2022-09-06",57.3,84.2,70.5,87.7,57.3,71.5,65.2,85.1,0,23,13.5,141.8,1018.8,13.5,0.37,"obs"
"20295",41.3,-95.4,"2022-09-05",59.1,80.6,68.6,81.8,59.1,68.7,63.1,84.8,0,12.5,8.9,114.7,1017.7,53.6,0.33,"obs"
"20296",41.3,-95.4,"2022-09-04",55.4,77.6,65.6,77.6,55.4,65.6,61.8,88.6,0,16.1,12,48.5,1019.8,42.4,0.3,"obs"
"20297",41.3,-95.4,"2022-09-03",60.2,79.5,69.5,79.5,60.2,69.5,58.2,70.2,0,21.7,14.6,8,1020.7,11.2,0.25,"obs"
"20298",41.3,-95.4,"2022-09-02",63,90.2,76.1,95.5,63,78,68.1,79,0,19.6,15,192.7,1013.3,3.1,0.23,"obs"
"20299",41.3,-95.4,"2022-09-01",65.1,78.7,72.1,78.7,65.1,72.1,65.5,80.1,0,19.2,9.9,183,1014.6,20.3,0.19,"obs"
"20300",41.3,-95.4,"2022-08-31",53.8,86.6,70.5,87,53.8,70.8,59.5,71.5,0,19.9,14.6,178.6,1018.4,0,0.16,"obs"
"20301",44,-95.4,"2022-09-06",59.8,83.1,70.5,85.4,59.8,71,63,79.2,0,20.6,12.2,153.4,1019,0,0.37,"obs"
"20302",44,-95.4,"2022-09-05",52.6,75.5,63.3,75.5,52.6,63.3,56.9,81.1,0,18.3,11.7,138.5,1018.5,27.4,0.33,"obs"
"20303",44,-95.4,"2022-09-04",46.3,75.3,60.6,75.3,46.2,60.5,52.4,76.8,0,15.2,9.8,92.9,1022,1.2,0.3,"obs"
"20304",44,-95.4,"2022-09-03",51.6,72.5,61.7,72.5,51.6,61.7,50.8,69.6,0,19.7,13.1,359.5,1023.8,0,0.25,"obs"
"20305",44,-95.4,"2022-09-02",61.9,84.7,72.9,86.5,61.9,73.3,60.6,66.4,0,26.2,17,242.9,1013.5,0,0.23,"obs"
"20306",44,-95.4,"2022-09-01",57.7,87.1,72.5,87.7,57.7,72.9,61.1,70.3,0,20.4,11.3,189.1,1013.5,0,0.19,"obs"
"20307",44,-95.4,"2022-08-31",58.6,86.8,71.5,85.2,58.6,71.4,56.7,62.9,0,21.7,11.5,210.8,1017.8,0,0.16,"obs"
"20308",41.3,-95.4,"2022-09-12",45.4,78.9,61,78.9,43.9,61,46.2,63.6,0,15.4,7.7,346.4,1015.6,2.1,0.57,"obs"
"20309",41.3,-95.4,"2022-09-11",45.3,74.6,59.5,74.6,45.3,59.5,45.4,65.4,0,19.3,12.2,340.2,1021.8,0.4,0.54,"obs"
"20310",41.3,-95.4,"2022-09-10",53.1,63.8,58.1,63.8,53.1,58.1,55.9,92.5,0.593,25.3,15.4,7.6,1019.9,61.8,0.5,"obs"
"20311",41.3,-95.4,"2022-09-09",61.4,82.4,69.4,84,61.4,69.6,61.2,76.6,0,28.2,20.1,292.9,1010.5,25,0.47,"obs"
"20312",41.3,-95.4,"2022-09-08",56.7,86,71.4,86.5,56.7,71.7,61.6,74.7,0,24.7,17.7,176.1,1012.8,4.2,0.44,"obs"
"20313",41.3,-95.4,"2022-09-07",58.5,84.2,71.6,86.5,58.5,72.3,64.1,80.1,0,12.8,6.6,88.5,1021.2,3,0.4,"obs"
"20314",41.3,-95.4,"2022-09-06",57.3,84.2,70.5,87.7,57.3,71.5,65.2,85.1,0,23,13.5,141.8,1018.8,13.5,0.37,"obs"
"20315",41.3,-95.4,"2022-09-14",56.1,87.8,72.3,87.3,56.1,72.5,59.9,68.6,0,23,16.3,148.8,1015.2,1.1,0.64,"obs"
"20316",41.3,-95.4,"2022-09-13",47.2,83.3,65.3,82.4,44.9,64.7,51.6,65.5,0,17.2,10.5,103.6,1012.9,5.8,0.61,"obs"
"20317",41.3,-95.4,"2022-09-12",45.4,78.9,61,78.9,43.9,61,46.2,63.6,0,15.4,7.7,346.4,1015.6,2.1,0.57,"obs"
"20318",41.3,-95.4,"2022-09-11",45.3,74.6,59.5,74.6,45.3,59.5,45.4,65.4,0,19.3,12.2,340.2,1021.8,0.4,0.54,"obs"
"20319",41.3,-95.4,"2022-09-10",53.1,63.8,58.1,63.8,53.1,58.1,55.9,92.5,0.593,25.3,15.4,7.6,1019.9,61.8,0.5,"obs"
"20320",41.3,-95.4,"2022-09-09",61.4,82.4,69.4,84,61.4,69.6,61.2,76.6,0,28.2,20.1,292.9,1010.5,25,0.47,"obs"
"20321",41.3,-95.4,"2022-09-08",56.7,86,71.4,86.5,56.7,71.7,61.6,74.7,0,24.7,17.7,176.1,1012.8,4.2,0.44,"obs"
"20322",39.7,-95.4,"2022-09-17",66.3,88.1,75.2,92,66.3,76.2,64.7,70.8,0.049,30.8,18.8,158.9,1010.9,26.9,0.75,"obs"
"20323",39.7,-95.4,"2022-09-16",62.4,78.7,69.8,78.7,62.4,69.8,60.9,74,0.069,25.3,12.2,163.8,1014.8,61.6,0.7,"obs"
"20324",39.7,-95.4,"2022-09-15",57.2,82.4,71.3,81.7,57.2,71.2,56.5,61.7,0,31.1,17.2,164.7,1016.8,5.7,0.67,"obs"
"20325",39.7,-95.4,"2022-09-14",56.4,87.4,71.9,88.2,56.4,72.1,58.8,66.4,0,30,16.4,157.1,1015.2,3.2,0.64,"obs"
"20326",39.7,-95.4,"2022-09-13",51.1,87.9,68.9,88.6,51.1,69.1,57.8,71.5,0,19.5,8.4,136.6,1012.5,1,0.61,"obs"
"20327",39.7,-95.4,"2022-09-12",46.2,82.8,63.8,81.6,45,63.5,51.2,69,0,18.1,10.9,318.5,1015.5,1.3,0.57,"obs"
"20328",39.7,-95.4,"2022-09-11",48.2,75.7,61.3,75.7,47.1,61.2,50,71.7,0.001,23.6,12.7,334.6,1021.8,8,0.54,"obs"
"20329",41.3,-95.4,"2022-09-20",72.9,96.8,82.8,101,72.9,84.5,66.4,60.2,0,26.8,14.7,204.8,1010.1,6.2,0.83,"obs"
"20330",41.3,-95.4,"2022-09-19",62,87.2,74.5,95.6,62,76.9,68.9,84.1,0,23.7,15.4,118.2,1012.9,1.1,0.8,"obs"
"20331",41.3,-95.4,"2022-09-18",61.4,83,72.1,88.4,61.4,73.1,68.5,89.5,0.056,16.3,8.5,66.3,1012,43.8,0.77,"obs"
"20332",41.3,-95.4,"2022-09-17",65.6,78.8,69.7,78.8,65.6,69.7,66.2,89.3,0.389,30.6,14.3,165.7,1011.2,54.1,0.75,"obs"
"20333",41.3,-95.4,"2022-09-16",63.8,78.8,70,78.8,63.8,70,62.8,78.7,0.076,21.9,14.6,176.6,1014.4,32.8,0.7,"obs"
"20334",41.3,-95.4,"2022-09-15",65,83.6,72.9,82.7,65,72.8,56.7,58.7,0,28.9,18.5,172,1016.3,6.8,0.67,"obs"
"20335",41.3,-95.4,"2022-09-14",56.1,87.8,72.3,87.3,56.1,72.5,59.9,68.6,0,23,16.3,148.8,1015.2,1.1,0.64,"obs"
"20336",45.2,-95.4,"2023-08-19",65.3,90,76.6,97.8,65.3,79,66.2,71.1,0,23,12.7,261.2,1009.1,1,0.11,"obs"
"20337",45.2,-95.4,"2023-08-18",51.8,79.8,66.4,79.8,51.8,66.4,55.4,70,0,27.6,18.6,167.8,1011.9,4.1,0.08,"obs"
"20338",45.2,-95.4,"2023-08-17",54.1,73.4,64.7,73.4,54.1,64.7,52.3,65.9,0,25.3,19.4,326.4,1012.8,13.3,0.04,"obs"
"20339",45.2,-95.4,"2023-08-16",61.8,87.8,72.9,92.4,61.8,73.7,61.8,70,0,27.2,20.1,246.1,1007.6,2.9,0,"obs"
"20340",45.2,-95.4,"2023-08-15",52.2,82,67.6,82.5,52.2,67.8,57.5,72.5,0,18.3,10.1,263.9,1019,2.3,0.98,"obs"
"20341",45.2,-95.4,"2023-08-14",57.2,73.8,64.7,73.8,57.2,64.7,56.1,76.5,0.006,24.8,17.8,32.4,1017.2,61.2,0.94,"obs"
"20342",45.2,-95.4,"2023-08-13",61.2,72.6,65.5,72.6,61.2,65.5,60.6,84.8,0.018,26,14.5,112,1015,50.3,0.91,"obs"
"20343",45.2,-95.4,"2023-08-21",59.5,83,70.5,87.2,59.5,71.2,62,74.9,0,23,12.5,105.8,1022.1,31.4,0.18,"obs"
"20344",45.2,-95.4,"2023-08-20",58.7,75.2,68.3,75.2,58.7,68.3,56.4,66.5,0,18.3,10,25.5,1023.1,0,0.15,"obs"
"20345",45.2,-95.4,"2023-08-19",65.3,90,76.6,97.8,65.3,79,66.2,71.1,0,23,12.7,261.2,1009.1,1,0.11,"obs"
"20346",45.2,-95.4,"2023-08-18",51.8,79.8,66.4,79.8,51.8,66.4,55.4,70,0,27.6,18.6,167.8,1011.9,4.1,0.08,"obs"
"20347",45.2,-95.4,"2023-08-17",54.1,73.4,64.7,73.4,54.1,64.7,52.3,65.9,0,25.3,19.4,326.4,1012.8,13.3,0.04,"obs"
"20348",45.2,-95.4,"2023-08-16",61.8,87.8,72.9,92.4,61.8,73.7,61.8,70,0,27.2,20.1,246.1,1007.6,2.9,0,"obs"
"20349",45.2,-95.4,"2023-08-15",52.2,82,67.6,82.5,52.2,67.8,57.5,72.5,0,18.3,10.1,263.9,1019,2.3,0.98,"obs"
"20350",43.1,-95.4,"2023-08-26",59.4,77.2,67.8,77.2,59.4,67.8,58.1,72.4,0,24.2,13.6,13.5,1020.5,15.5,0.35,"obs"
"20351",43.1,-95.4,"2023-08-25",70.2,89.5,77.8,97.6,70.2,79.8,69.2,76,0.465,24.2,12.2,356.5,1015.1,43.1,0.32,"obs"
"20352",43.1,-95.4,"2023-08-24",72.5,93.5,82.5,103.4,72.5,88.2,73.7,75.8,0,21.9,11,353.4,1011.5,0.2,0.25,"obs"
"20353",43.1,-95.4,"2023-08-23",79.3,96.5,86.8,112.8,79.3,96.1,75.8,71.6,0,27.5,16.6,213,1012.1,0,0.25,"obs"
"20354",43.1,-95.4,"2023-08-22",78.9,96.9,86.2,116.4,78.9,96.1,77.8,77.9,0,23,13,188.1,1016.6,30.4,0.22,"obs"
"20355",43.1,-95.4,"2023-08-21",66.1,92.7,79.3,112.3,66.1,87.6,72,78.8,0,23.3,15.8,148.3,1020.2,52.4,0.18,"obs"
"20356",43.1,-95.4,"2023-08-20",69.7,82.7,75.6,85.3,69.7,76.1,65,70.3,0,21,14.9,30,1019.6,10.8,0.15,"obs"
"20357",43.1,-95.4,"2023-08-27",51.1,76.9,65.2,76.9,51.1,65.2,55.8,74,0,10.3,7.2,137,1019.3,6.2,0.39,"obs"
"20358",43.1,-95.4,"2023-08-26",59.4,77.2,67.8,77.2,59.4,67.8,58.1,72.4,0,24.2,13.6,13.5,1020.5,15.5,0.35,"obs"
"20359",43.1,-95.4,"2023-08-25",70.2,89.5,77.8,97.6,70.2,79.8,69.2,76,0.465,24.2,12.2,356.5,1015.1,43.1,0.32,"obs"
"20360",43.1,-95.4,"2023-08-24",72.5,93.5,82.5,103.4,72.5,88.2,73.7,75.8,0,21.9,11,353.4,1011.5,0.2,0.25,"obs"
"20361",43.1,-95.4,"2023-08-23",79.3,96.5,86.8,112.8,79.3,96.1,75.8,71.6,0,27.5,16.6,213,1012.1,0,0.25,"obs"
"20362",43.1,-95.4,"2023-08-22",78.9,96.9,86.2,116.4,78.9,96.1,77.8,77.9,0,23,13,188.1,1016.6,30.4,0.22,"obs"
"20363",43.1,-95.4,"2023-08-21",66.1,92.7,79.3,112.3,66.1,87.6,72,78.8,0,23.3,15.8,148.3,1020.2,52.4,0.18,"obs"
"20364",43.1,-95.4,"2023-08-29",57.5,85.2,71.6,85.3,57.5,71.7,60,69.7,0,18.3,10.3,338.5,1015.9,19.5,0.45,"obs"
"20365",43.1,-95.4,"2023-08-28",58.9,85.6,70.9,87.6,58.9,71.5,61.5,74,0,20.8,11.5,212.8,1015.5,16.4,0.42,"obs"
"20366",43.1,-95.4,"2023-08-27",51.1,76.9,65.2,76.9,51.1,65.2,55.8,74,0,10.3,7.2,137,1019.3,6.2,0.39,"obs"
"20367",43.1,-95.4,"2023-08-26",59.4,77.2,67.8,77.2,59.4,67.8,58.1,72.4,0,24.2,13.6,13.5,1020.5,15.5,0.35,"obs"
"20368",43.1,-95.4,"2023-08-25",70.2,89.5,77.8,97.6,70.2,79.8,69.2,76,0.465,24.2,12.2,356.5,1015.1,43.1,0.32,"obs"
"20369",43.1,-95.4,"2023-08-24",72.5,93.5,82.5,103.4,72.5,88.2,73.7,75.8,0,21.9,11,353.4,1011.5,0.2,0.25,"obs"
"20370",43.1,-95.4,"2023-08-23",79.3,96.5,86.8,112.8,79.3,96.1,75.8,71.6,0,27.5,16.6,213,1012.1,0,0.25,"obs"
"20371",43.1,-95.4,"2023-09-07",41.8,75.5,59,75.5,41.8,59,45.5,65.5,0,11.4,5.8,14.2,1017.3,21.2,0.75,"obs"
"20372",43.1,-95.4,"2023-09-06",50.1,76.8,64.7,76.8,50.1,64.7,51.4,64.9,0.008,30,19,326.4,1014.5,55.3,0.75,"obs"
"20373",43.1,-95.4,"2023-09-05",68.1,87.2,77.3,87.3,68.1,77.7,64,65,0,27.7,18.7,224.6,1004.5,26.7,0.69,"obs"
"20374",43.1,-95.4,"2023-09-04",66.6,96.4,80.7,96,66.6,81,61.5,55.5,0,27.9,17.3,177.2,1005.4,0,0.65,"obs"
"20375",43.1,-95.4,"2023-09-03",66,94.3,80,95.4,66,80.3,61.1,54.7,0,27.5,16.5,190.9,1008.9,0,0.62,"obs"
"20376",43.1,-95.4,"2023-09-02",62.1,97.4,79.3,100.6,62.1,80.4,61.9,57.8,0,25.3,16.1,192.6,1012.4,0.5,0.59,"obs"
"20377",43.1,-95.4,"2023-09-01",58.3,88.9,73.5,90.4,58.3,73.9,59.2,62.7,0,25.7,17.1,177,1015.4,5,0.55,"obs"
"20378",43.1,-95.4,"2023-09-08",51.6,83.2,66.6,81.7,51.6,66.5,52.5,64.1,0,10.3,8.6,135,1019.2,17.9,0.79,"obs"
"20379",43.1,-95.4,"2023-09-07",41.8,75.5,59,75.5,41.8,59,45.5,65.5,0,11.4,5.8,14.2,1017.3,21.2,0.75,"obs"
"20380",43.1,-95.4,"2023-09-06",50.1,76.8,64.7,76.8,50.1,64.7,51.4,64.9,0.008,30,19,326.4,1014.5,55.3,0.75,"obs"
"20381",43.1,-95.4,"2023-09-05",68.1,87.2,77.3,87.3,68.1,77.7,64,65,0,27.7,18.7,224.6,1004.5,26.7,0.69,"obs"
"20382",43.1,-95.4,"2023-09-04",66.6,96.4,80.7,96,66.6,81,61.5,55.5,0,27.9,17.3,177.2,1005.4,0,0.65,"obs"
"20383",43.1,-95.4,"2023-09-03",66,94.3,80,95.4,66,80.3,61.1,54.7,0,27.5,16.5,190.9,1008.9,0,0.62,"obs"
"20384",43.1,-95.4,"2023-09-02",62.1,97.4,79.3,100.6,62.1,80.4,61.9,57.8,0,25.3,16.1,192.6,1012.4,0.5,0.59,"obs"
"20385",41.3,-95.4,"2023-10-03",62.3,78.5,71.5,78.5,62.3,71.5,58.5,64.4,0.249,27.5,19.8,177.3,1012.3,39.7,0.64,"obs"
"20386",41.3,-95.4,"2023-10-02",61.1,87.5,74.6,85.3,61.1,74.1,55.6,55.1,0,25,16.8,175.4,1018,0.4,0.61,"obs"
"20387",41.3,-95.4,"2023-10-01",66.8,89.9,77.8,87.7,66.8,77.3,57.4,52.7,0,26.4,18.1,174.1,1019.5,0.4,0.57,"obs"
"20388",41.3,-95.4,"2023-09-30",71,92.3,80.9,91.8,71,80.8,61.8,54.8,0,29.8,18.4,171.5,1015.9,1.7,0.54,"obs"
"20389",41.3,-95.4,"2023-09-29",65.3,92,77.8,89.9,65.3,77.5,59.9,58.4,0,28.5,20.3,173.8,1012.5,1.4,0.5,"obs"
"20390",41.3,-95.4,"2023-09-28",50.1,83,66.7,82.3,50.1,66.6,55.2,71,0,24.2,16,131.2,1014.7,2.6,0.48,"obs"
"20391",41.3,-95.4,"2023-09-27",51,72.8,61.1,72.8,51,61.1,54.6,81.6,0,11.4,6.6,34.6,1017.5,45.3,0.44,"obs"
"20392",37.6457,-95.452,"2010-09-26",48.5,64.7,58.1,64.7,48.5,58.1,47.8,69.6,0,24.2,13.8,30.6,1020.3,72,0.62,"obs"
"20393",37.6457,-95.452,"2010-09-25",55.2,78.9,66.2,78.9,55.2,66.2,56.6,73.8,0.005,27.5,17.1,114.4,1019,18.3,0.58,"obs"
"20394",37.6457,-95.452,"2010-09-24",60.8,80.7,69.9,80.6,60.8,69.9,59.1,71.6,0.102,17.2,10.3,330.5,1018.9,13.2,0.55,"obs"
"20395",37.6457,-95.452,"2010-09-23",73.6,86,78.4,90.3,73.6,79.8,68.6,72.3,0.096,36.8,25.2,184.1,1011.2,45.2,0.5,"obs"
"20396",37.6457,-95.452,"2010-09-22",71.7,84.5,78.1,89.1,71.7,79.5,68,72,0,28.8,18.3,174.1,1012.9,37.6,0.48,"obs"
"20397",37.6457,-95.452,"2010-09-21",71.6,86,77.9,89.4,71.6,78.8,66.4,69,0,27.5,20.7,180,1010.8,16.6,0.44,"obs"
"20398",37.6457,-95.452,"2010-09-20",69.9,91.2,78.6,95.3,69.9,80,67.4,71.4,0.005,17.2,16,174.3,1014,0,0.41,"obs"
"20399",30.4492,-95.489,"2011-10-18",54,72.2,66.1,72.2,54,66.1,48,55.9,0,37,23.5,330.4,1011.5,16.6,0.72,"obs"
"20400",30.4492,-95.489,"2011-10-17",63.2,87.5,74.3,87.4,63.2,74.3,63.9,74.7,0.01,17.2,12.3,168.7,1011.3,41.2,0.69,"obs"
"20401",30.4492,-95.489,"2011-10-16",52.6,87.5,70.1,86,52.6,69.9,58.4,71.2,0,NA,7.8,176.7,1017.2,0.9,0.66,"obs"
"20402",30.4492,-95.489,"2011-10-15",51,87,68.4,84.5,51,67.8,53,64.1,0,16.1,6.1,99.9,1016.9,0,0.62,"obs"
"20403",30.4492,-95.489,"2011-10-14",49,86.1,66.1,82.9,49,65.4,45.8,57.2,0,NA,7.3,157,1014.2,0,0.59,"obs"
"20404",30.4492,-95.489,"2011-10-13",56.9,83.9,71.5,81.2,56.9,70.8,52.2,59.6,0,20.8,11.9,340.4,1011.7,11.1,0.55,"obs"
"20405",30.4492,-95.489,"2011-10-12",62.1,85.6,72.6,86.6,62.1,73,64.3,77.8,0.039,NA,10.6,222.2,1009.3,36.1,0.52,"obs"
"20406",30.4492,-95.489,"2011-10-19",49.8,71.7,59.1,71.7,47,58.8,31.1,37.6,0,31.4,18.6,327.7,1017.2,0,0.75,"obs"
"20407",30.4492,-95.489,"2011-10-18",54,72.2,66.1,72.2,54,66.1,48,55.9,0,37,23.5,330.4,1011.5,16.6,0.72,"obs"
"20408",30.4492,-95.489,"2011-10-17",63.2,87.5,74.3,87.4,63.2,74.3,63.9,74.7,0.01,17.2,12.3,168.7,1011.3,41.2,0.69,"obs"
"20409",30.4492,-95.489,"2011-10-16",52.6,87.5,70.1,86,52.6,69.9,58.4,71.2,0,NA,7.8,176.7,1017.2,0.9,0.66,"obs"
"20410",30.4492,-95.489,"2011-10-15",51,87,68.4,84.5,51,67.8,53,64.1,0,16.1,6.1,99.9,1016.9,0,0.62,"obs"
"20411",30.4492,-95.489,"2011-10-14",49,86.1,66.1,82.9,49,65.4,45.8,57.2,0,NA,7.3,157,1014.2,0,0.59,"obs"
"20412",30.4492,-95.489,"2011-10-13",56.9,83.9,71.5,81.2,56.9,70.8,52.2,59.6,0,20.8,11.9,340.4,1011.7,11.1,0.55,"obs"
"20413",43.1765,-95.4934,"2008-09-03",42.8,68.3,55.2,68.3,40.6,54.6,45.1,72.2,0.006,NA,13.6,15,1022.9,0,0.12,"obs"
"20414",43.1765,-95.4934,"2008-09-02",51.3,74.2,64.8,74.2,51.3,64.8,58.5,80.9,0.998,NA,15,269.4,1017.3,51.8,0.09,"obs"
"20415",43.1765,-95.4934,"2008-09-01",67.2,87.5,76.9,89.5,67.2,77.6,64.6,67.3,0,NA,21.7,168.3,1012.6,0.6,0.06,"obs"
"20416",43.1765,-95.4934,"2008-08-31",60.2,86.3,73,90,60.2,73.8,62.6,71.3,0,NA,22.2,158.4,1015,5.3,0.03,"obs"
"20417",43.1765,-95.4934,"2008-08-30",55.3,84.1,69.7,83.7,55.3,69.7,57.8,69.5,0,NA,17.3,168.3,1017.6,0,0,"obs"
"20418",43.1765,-95.4934,"2008-08-29",46.2,83.3,64.8,82.6,46.2,64.8,52.9,69.7,0,NA,14.6,223.6,1016.3,0,0.96,"obs"
"20419",43.1765,-95.4934,"2008-08-28",52.5,80.5,69,80,52.5,69,59.1,75.1,0.01,NA,14.6,308.1,1010.3,43.2,0.92,"obs"
"20420",43.1765,-95.4934,"2008-09-24",45.2,77.9,61.8,77.9,45.2,61.7,45.2,62.8,0,NA,7.2,34.7,1025.7,3.9,0.83,"obs"
"20421",43.1765,-95.4934,"2008-09-23",58.9,77.4,68.9,77.4,58.9,68.9,61.5,78,0.034,NA,19.9,187.5,1018.9,33,0.8,"obs"
"20422",43.1765,-95.4934,"2008-09-22",63.7,76.7,69,76.7,63.7,69,61.5,77.8,0.001,NA,23.5,159.5,1019.1,32.4,0.75,"obs"
"20423",43.1765,-95.4934,"2008-09-21",52.4,81,66.5,80.3,52.4,66.4,54.3,68.8,0,NA,20.6,158.6,1021.4,1.8,0.73,"obs"
"20424",43.1765,-95.4934,"2008-09-20",55.7,81.8,67.3,80.9,55.7,67.3,54.6,67.1,0,NA,9.8,180,1020.2,8.5,0.69,"obs"
"20425",43.1765,-95.4934,"2008-09-19",56.6,80.8,67.2,80.8,56.6,67.2,55.5,68.6,0,NA,19.6,197.7,1018.2,0,0.65,"obs"
"20426",43.1765,-95.4934,"2008-09-18",54,80.5,66.5,80,54,66.5,53.1,66.4,0,NA,18.1,174.6,1021.4,12.4,0.62,"obs"
"20427",43.1765,-95.4934,"2009-08-27",56,76.4,66,76.4,56,66,57.6,76.2,0,NA,11.9,39.6,1019.6,33.4,0.25,"obs"
"20428",43.1765,-95.4934,"2009-08-26",58.4,71.8,65.5,71.8,58.4,65.5,59.3,81,0,NA,10.1,51.2,1019.8,9.6,0.21,"obs"
"20429",43.1765,-95.4934,"2009-08-25",64.9,76,71,76,64.9,71,66.2,85.4,0.27,NA,14,357.1,1016,56.8,0.17,"obs"
"20430",43.1765,-95.4934,"2009-08-24",58.1,84,70.8,87.1,58.1,71.6,62.7,77.2,0.001,NA,20.8,169.4,1014.4,2.3,0.14,"obs"
"20431",43.1765,-95.4934,"2009-08-23",51.7,78.7,65.6,78.7,51.7,65.6,57.7,77.8,0.001,NA,12.5,175,1017.7,2.6,0.11,"obs"
"20432",43.1765,-95.4934,"2009-08-22",50.6,74.4,61.1,74.4,50.6,61.1,54.9,82.1,0.006,NA,4.9,322.1,1020.2,39.3,0.08,"obs"
"20433",43.1765,-95.4934,"2009-08-21",55.5,69.7,62.8,69.7,55.5,62.8,55.4,77.9,0.01,NA,19.1,320.3,1014.2,62.4,0.04,"obs"
"20434",43.1765,-95.4934,"2010-08-26",54.3,81.5,66.8,82,54.3,66.9,57.3,73.9,0,24.2,16.1,179.8,1019.8,12.7,0.57,"obs"
"20435",43.1765,-95.4934,"2010-08-25",49.9,74.2,62.2,74.2,49.9,62.2,52.5,74.1,0.006,17.2,8.6,354.6,1023.9,1.8,0.53,"obs"
"20436",43.1765,-95.4934,"2010-08-24",56.2,75.8,67.8,75.8,56.2,67.8,57.6,73.8,0.414,25.6,16.3,314.1,1021.5,9.4,0.5,"obs"
