"","year","yday","precip","tmax","tmin","id","date"
"509",2022,255,9.41,26.31,17.26,93,2022-09-12
"510",2022,256,25.78,25.09,15.83,93,2022-09-13
"511",2022,257,0,25.29,13.53,93,2022-09-14
"512",2022,258,0,21.75,8.66,93,2022-09-15
"513",2012,241,0.49,27.88,18.64,94,2012-08-28
"514",2012,242,0,25.09,12.92,94,2012-08-29
"515",2012,243,0,27.23,10.46,94,2012-08-30
"516",2012,244,0,31.48,11.57,94,2012-08-31
"517",2012,245,0,29.8,14.88,94,2012-09-01
"518",2012,246,0,28.4,14.97,94,2012-09-02
"519",2012,247,0,27.22,13.49,94,2012-09-03
"520",2012,239,0,26.6,16.66,95,2012-08-26
"521",2012,240,6.29,26.8,16.95,95,2012-08-27
"522",2012,241,0,28.24,17.99,95,2012-08-28
"523",2012,242,0,24.08,13.86,95,2012-08-29
"524",2012,243,0,26.15,11.35,95,2012-08-30
"525",2012,244,0,30.21,13.96,95,2012-08-31
"526",2012,245,0,30.93,17.5,95,2012-09-01
"527",2007,279,0,28.35,17.29,97,2007-10-06
"528",2007,280,0,28.25,18.39,97,2007-10-07
"529",2007,281,0,31.27,18.77,97,2007-10-08
"530",2007,282,12.66,26.66,16.8,97,2007-10-09
"531",2007,283,5.98,22.68,15.89,97,2007-10-10
"532",2007,284,34.05,20.2,14.63,97,2007-10-11
"533",2007,285,6.89,17.13,9.87,97,2007-10-12
"534",2011,275,6.12,18.88,10.02,98,2011-10-02
"535",2011,276,3.12,15.24,8.46,98,2011-10-03
"536",2011,277,0,18.14,9.18,98,2011-10-04
"537",2011,278,0,22.25,11.06,98,2011-10-05
"538",2011,279,0,20.71,7.36,98,2011-10-06
"539",2011,280,0,19.54,8.06,98,2011-10-07
"540",2011,281,0,25.71,10.09,98,2011-10-08
"541",2010,251,0,32.77,20.15,99,2010-09-08
"542",2010,252,0,27.16,16.09,99,2010-09-09
"543",2010,253,0,23.62,14.39,99,2010-09-10
"544",2010,254,0,25.92,13.44,99,2010-09-11
"545",2010,255,11.29,21.39,14.2,99,2010-09-12
"546",2010,256,11.18,22.84,14.94,99,2010-09-13
"547",2010,257,0,25.89,13.91,99,2010-09-14
"548",2017,276,0,21.66,9.79,100,2017-10-03
"549",2017,277,0,24.27,10.18,100,2017-10-04
"550",2017,278,1.03,28.87,14.13,100,2017-10-05
"551",2017,279,0,28.16,18.11,100,2017-10-06
"552",2017,280,0,27.68,17.59,100,2017-10-07
"553",2017,281,4.39,25.3,19.76,100,2017-10-08
"554",2017,282,6.5,24.77,21.86,100,2017-10-09
"555",2021,247,0,25.72,13.23,101,2021-09-04
"556",2021,248,0.11,25.71,15.9,101,2021-09-05
"557",2021,249,0,29.2,18.12,101,2021-09-06
"558",2021,250,0,27.27,14.67,101,2021-09-07
"559",2021,251,8.05,28.22,17.17,101,2021-09-08
"560",2021,252,8.81,23.41,19.12,101,2021-09-09
"561",2021,253,0,24.11,14.94,101,2021-09-10
"562",2010,251,0,32.41,20.38,102,2010-09-08
"563",2010,252,0,26.23,15.52,102,2010-09-09
"564",2010,253,0,23.76,14.12,102,2010-09-10
"565",2010,254,0,25.41,13.32,102,2010-09-11
"566",2010,255,5,21.06,13.96,102,2010-09-12
"567",2010,256,4.36,24.47,15.29,102,2010-09-13
"568",2010,257,0,26.99,14.38,102,2010-09-14
"569",2008,255,0,22.36,13.78,103,2008-09-11
"570",2008,256,11.43,21.26,15.19,103,2008-09-12
"571",2008,257,4.49,27.39,16.82,103,2008-09-13
"572",2008,258,0,30.73,18.82,103,2008-09-14
"573",2008,259,0,29.27,20.38,103,2008-09-15
"574",2008,260,0,21.86,14.39,103,2008-09-16
"575",2008,261,0,23.42,11.29,103,2008-09-17
"576",2007,280,0,29.27,19.95,105,2007-10-07
"577",2007,281,0,28.8,19.5,105,2007-10-08
"578",2007,282,16.43,25.99,18.68,105,2007-10-09
"579",2007,283,1.53,22.14,17.27,105,2007-10-10
"580",2007,284,5.64,20.32,15.92,105,2007-10-11
"581",2007,285,0,17.02,10.1,105,2007-10-12
"582",2007,286,0,18.55,6.49,105,2007-10-13
"583",2018,270,21.03,24.54,16.83,106,2018-09-27
"584",2018,271,5.36,19.42,15.6,106,2018-09-28
"585",2018,272,0,24.92,12.15,106,2018-09-29
"586",2018,273,0,22.99,12.05,106,2018-09-30
"587",2018,274,0,25.41,14.01,106,2018-10-01
"588",2018,275,11.87,26.17,16.08,106,2018-10-02
"589",2018,276,0,25.94,17.31,106,2018-10-03
"590",2019,269,1.11,28.22,13.25,107,2019-09-26
"591",2019,270,0,25.33,12.02,107,2019-09-27
"592",2019,271,0,28.54,13.85,107,2019-09-28
"593",2019,272,0,27.04,15.95,107,2019-09-29
"594",2019,273,0,21.53,15.01,107,2019-09-30
"595",2019,274,0,27.57,16.03,107,2019-10-01
"596",2019,275,9.18,33.81,17.3,107,2019-10-02
"597",2010,275,0,20.68,10.9,108,2010-10-02
"598",2010,276,9.34,17.67,12.6,108,2010-10-03
"599",2010,277,34.49,16.25,12.19,108,2010-10-04
"600",2010,278,0,13.78,12.06,108,2010-10-05
"601",2010,279,0,17.37,10.76,108,2010-10-06
"602",2010,280,0,21.6,11.49,108,2010-10-07
"603",2010,281,0,22.7,11.72,108,2010-10-08
"604",2008,270,0,20.64,14.83,109,2008-09-26
"605",2008,271,0,22.37,16.73,109,2008-09-27
"606",2008,272,12.46,23.24,17.7,109,2008-09-28
"607",2008,273,0,22.96,17.17,109,2008-09-29
"608",2008,274,0,23.56,12.49,109,2008-09-30
"609",2008,275,0.93,20.9,13.28,109,2008-10-01
"610",2008,276,0,19.84,8.84,109,2008-10-02
"611",2009,275,15.35,19.89,5.73,110,2009-10-02
"612",2009,276,3.17,22.02,13.94,110,2009-10-03
"613",2009,277,0,24.59,14.36,110,2009-10-04
"614",2009,278,0,20.01,9.81,110,2009-10-05
"615",2009,279,1.21,20.18,7.2,110,2009-10-06
"616",2009,280,0,22.71,10.35,110,2009-10-07
"617",2009,281,0,19.47,9.27,110,2009-10-08
"618",2020,271,2.77,24.98,19,111,2020-09-27
"619",2020,272,1.55,24.37,19.89,111,2020-09-28
"620",2020,273,24.26,24.66,20.01,111,2020-09-29
"621",2020,274,0,22.99,15.04,111,2020-09-30
"622",2020,275,0,23.7,15.96,111,2020-10-01
"623",2020,276,0,20.98,12.75,111,2020-10-02
"624",2020,277,0,19.91,9.3,111,2020-10-03
"625",2010,251,0,32.9,18.76,112,2010-09-08
"626",2010,252,0,25.72,14.44,112,2010-09-09
"627",2010,253,0,23.81,12.7,112,2010-09-10
"628",2010,254,0,26.45,11.14,112,2010-09-11
"629",2010,255,7.1,20.67,12.67,112,2010-09-12
"630",2010,256,1.41,25.42,14.58,112,2010-09-13
"631",2010,257,0,26.92,12.65,112,2010-09-14
"632",2012,261,1.23,25.91,9.35,113,2012-09-17
"633",2012,262,33.6,25.93,12.99,113,2012-09-18
"634",2012,263,0,21.91,14.4,113,2012-09-19
"635",2012,264,0,22.14,9.81,113,2012-09-20
"636",2012,265,0,23.47,12.05,113,2012-09-21
"637",2012,266,5.28,26.54,11.89,113,2012-09-22
"638",2012,267,0,21.55,12.06,113,2012-09-23
"639",2007,252,0,27.6,19.82,114,2007-09-09
"640",2007,253,0,29.28,21.34,114,2007-09-10
"641",2007,254,12.62,29.52,21.82,114,2007-09-11
"642",2007,255,0,25.46,15.96,114,2007-09-12
"643",2007,256,0,24.89,13.25,114,2007-09-13
"644",2007,257,8.94,25.57,16.5,114,2007-09-14
"645",2007,258,16.76,21.71,15.47,114,2007-09-15
"646",2010,276,14.09,17.31,12.43,115,2010-10-03
"647",2010,277,25.17,16.06,12,115,2010-10-04
"648",2010,278,5.33,14.01,11.79,115,2010-10-05
"649",2010,279,3.1,17.24,9.46,115,2010-10-06
"650",2010,280,0,22.21,11.2,115,2010-10-07
"651",2010,281,0,22.87,11.66,115,2010-10-08
"652",2010,282,0,24.41,12.47,115,2010-10-09
"653",2012,248,48.43,25.39,18.83,116,2012-09-04
"654",2012,249,11.22,26.92,18.18,116,2012-09-05
"655",2012,250,0,27.7,15.98,116,2012-09-06
"656",2012,251,0,30.35,17.1,116,2012-09-07
"657",2012,252,17.74,29.31,17.2,116,2012-09-08
"658",2012,253,2.57,24.32,13.1,116,2012-09-09
"659",2012,254,0,21.09,9.56,116,2012-09-10
"660",2010,269,9.27,23.65,17.94,117,2010-09-26
"661",2010,270,9.46,24.24,19.76,117,2010-09-27
"662",2010,271,0.99,23.96,21.27,117,2010-09-28
"663",2010,272,11.86,24.78,17.5,117,2010-09-29
"664",2010,273,22.13,24.77,19.79,117,2010-09-30
"665",2010,274,15.67,22.18,16.12,117,2010-10-01
"666",2010,275,0,20.59,10.29,117,2010-10-02
"667",2012,258,0,25.62,9.77,118,2012-09-14
"668",2012,259,0,22.68,10.91,118,2012-09-15
"669",2012,260,0,20.68,8.14,118,2012-09-16
"670",2012,261,20.09,22.4,7.14,118,2012-09-17
"671",2012,262,41.82,22.66,11.11,118,2012-09-18
"672",2012,263,0,20.33,10.79,118,2012-09-19
"673",2012,264,0,18.93,6.34,118,2012-09-20
"674",2011,272,18.35,25.3,19.3,119,2011-09-29
"675",2011,273,20.28,26.01,15.39,119,2011-09-30
"676",2011,274,2.53,20.73,14.01,119,2011-10-01
"677",2011,275,0.33,15.1,10.98,119,2011-10-02
"678",2011,276,1.77,14.85,9.03,119,2011-10-03
"679",2011,277,0,19.23,8.91,119,2011-10-04
"680",2011,278,0,22.58,11.68,119,2011-10-05
"681",2014,275,0,18.8,14.96,120,2014-10-02
"682",2014,276,3.27,20.32,13.43,120,2014-10-03
"683",2014,277,5.64,21.92,10.6,120,2014-10-04
"684",2014,278,0,16.37,6.26,120,2014-10-05
"685",2014,279,0,20.66,8.41,120,2014-10-06
"686",2014,280,10.1,22.24,16.18,120,2014-10-07
"687",2014,281,0,23.84,15.35,120,2014-10-08
"688",2014,257,0,17.88,7.66,122,2014-09-14
"689",2014,258,6.01,18.81,4.96,122,2014-09-15
"690",2014,259,3.91,20.04,5.94,122,2014-09-16
"691",2014,260,0,19.37,4.91,122,2014-09-17
"692",2014,261,0,21.34,5.25,122,2014-09-18
"693",2014,262,0,20.25,5.91,122,2014-09-19
"694",2014,263,0,21.31,7.74,122,2014-09-20
"695",2010,246,1.22,28.09,22.96,123,2010-09-03
"696",2010,247,0,27.55,18.72,123,2010-09-04
"697",2010,248,0,26.23,13.57,123,2010-09-05
"698",2010,249,0,26.17,13.79,123,2010-09-06
"699",2010,250,0,28.18,18.9,123,2010-09-07
"700",2010,251,0,32.74,20.15,123,2010-09-08
"701",2010,252,0,24.44,15.88,123,2010-09-09
"702",2011,276,1.88,14.75,8.65,124,2011-10-03
"703",2011,277,0,19.26,8.8,124,2011-10-04
"704",2011,278,0,22.64,11.98,124,2011-10-05
"705",2011,279,0,20.35,7.96,124,2011-10-06
"706",2011,280,0,19.77,8.18,124,2011-10-07
"707",2011,281,0,22.24,8.76,124,2011-10-08
"708",2011,282,0,28.12,11.44,124,2011-10-09
"709",2010,242,0,30.35,13.43,125,2010-08-30
"710",2010,243,0,31.88,18.56,125,2010-08-31
"711",2010,244,0,31.46,19.57,125,2010-09-01
"712",2010,245,9.91,27.58,19.6,125,2010-09-02
"713",2010,246,8.2,31.29,18.94,125,2010-09-03
"714",2010,247,2.04,20.73,15.04,125,2010-09-04
"715",2010,248,0,17.28,8.85,125,2010-09-05
"716",2023,228,0,27.83,18.83,126,2023-08-16
"717",2023,229,6.01,28.1,19.24,126,2023-08-17
"718",2023,230,0,25.4,16.88,126,2023-08-18
"719",2023,231,0,24.7,13.64,126,2023-08-19
"720",2023,232,0,27.64,12.96,126,2023-08-20
"721",2023,233,0,29.15,14.53,126,2023-08-21
"722",2023,234,0,25.47,16.5,126,2023-08-22
"723",2012,252,6.39,29.86,19.1,127,2012-09-08
"724",2012,253,0,25.32,14.43,127,2012-09-09
"725",2012,254,0,22.67,11.56,127,2012-09-10
"726",2012,255,0,23.41,7.72,127,2012-09-11
"727",2012,256,0,26.26,8.77,127,2012-09-12
"728",2012,257,0,26.78,10.67,127,2012-09-13
"729",2012,258,0,26.92,11.78,127,2012-09-14
"730",2013,262,0,22.81,9,128,2013-09-19
"731",2013,263,0,24.01,10.66,128,2013-09-20
"732",2013,264,4.23,25.62,13.2,128,2013-09-21
"733",2013,265,0,23.15,12.45,128,2013-09-22
"734",2013,266,0,19.42,8.87,128,2013-09-23
"735",2013,267,0,21.14,7.09,128,2013-09-24
"736",2013,268,0,22.3,9.54,128,2013-09-25
"737",2017,274,0,18.85,3.22,129,2017-10-01
"738",2017,275,0,21.13,2.63,129,2017-10-02
"739",2017,276,0,21.08,3.19,129,2017-10-03
"740",2017,277,0,23.87,5.59,129,2017-10-04
"741",2017,278,0,25.26,10.66,129,2017-10-05
"742",2017,279,0,25.57,12.72,129,2017-10-06
"743",2017,280,4.55,26.39,12.98,129,2017-10-07
"744",2019,241,0,18.78,11.06,130,2019-08-29
"745",2019,242,0,20.01,8.27,130,2019-08-30
"746",2019,243,0,17.63,7.43,130,2019-08-31
"747",2019,244,20.66,17.78,7.21,130,2019-09-01
"748",2019,245,12.34,18.51,8.74,130,2019-09-02
"749",2019,246,0,19,8.71,130,2019-09-03
"750",2019,247,8.01,19.86,9.59,130,2019-09-04
"751",2022,245,0,23.2,6.86,131,2022-09-02
"752",2022,246,0,25.11,9.4,131,2022-09-03
"753",2022,247,5.59,25.84,13.5,131,2022-09-04
"754",2022,248,32.87,21.61,14.13,131,2022-09-05
"755",2022,249,0,19.48,15.93,131,2022-09-06
"756",2022,250,0,20.59,15.61,131,2022-09-07
"757",2022,251,0,23.44,14.19,131,2022-09-08
"758",2007,260,0,21.78,10.6,135,2007-09-17
"759",2007,261,0,21.24,14.02,135,2007-09-18
"760",2007,262,0,22.99,13.27,135,2007-09-19
"761",2007,263,0,24.6,12.75,135,2007-09-20
"762",2007,264,0,25.99,15.15,135,2007-09-21
"763",2007,265,4.81,27.42,18.76,135,2007-09-22
"764",2007,266,0,27.06,16.43,135,2007-09-23
"765",2011,268,0,25.5,20.25,136,2011-09-25
"766",2011,269,0,25.27,20.13,136,2011-09-26
"767",2011,270,0,25.66,20.2,136,2011-09-27
"768",2011,271,0,26.14,21.38,136,2011-09-28
"769",2011,272,3.43,26.58,16.88,136,2011-09-29
"770",2011,273,20.31,27.29,14.07,136,2011-09-30
"771",2011,274,3.17,20.06,12.44,136,2011-10-01
"772",2012,248,0,29.16,23.64,137,2012-09-04
"773",2012,249,8.39,30.33,23.58,137,2012-09-05
"774",2012,250,13.18,25.85,18.83,137,2012-09-06
"775",2012,251,0,29.13,17.52,137,2012-09-07
"776",2012,252,3.8,28.93,18.76,137,2012-09-08
"777",2012,253,0,25.84,17.04,137,2012-09-09
"778",2012,254,0,24.45,14.24,137,2012-09-10
"779",2011,227,16.31,28.64,20.45,138,2011-08-15
"780",2011,228,2.38,27.82,18.99,138,2011-08-16
"781",2011,229,0,29.41,18.07,138,2011-08-17
"782",2011,230,22.44,29.14,20.88,138,2011-08-18
"783",2011,231,10.61,28.84,19.34,138,2011-08-19
"784",2011,232,0,29,17.38,138,2011-08-20
"785",2011,233,3.64,29.69,20.75,138,2011-08-21
"786",2012,261,0,24.88,11.09,139,2012-09-17
"787",2012,262,15.67,26.77,19.28,139,2012-09-18
"788",2012,263,0,22.64,13.15,139,2012-09-19
"789",2012,264,0,23.65,11.04,139,2012-09-20
"790",2012,265,0,24.55,12.53,139,2012-09-21
"791",2012,266,7.06,26.52,15.19,139,2012-09-22
"792",2012,267,0,21.95,10.92,139,2012-09-23
"793",2013,258,0,22.98,7.4,140,2013-09-15
"794",2013,259,0,23.5,13.4,140,2013-09-16
"795",2013,260,0,18.68,9.17,140,2013-09-17
"796",2013,261,0,21.25,6.79,140,2013-09-18
"797",2013,262,0,23.41,8.29,140,2013-09-19
"798",2013,263,0,24.48,9.93,140,2013-09-20
"799",2013,264,6.8,26.21,12.56,140,2013-09-21
"800",2014,255,0,25.14,16.73,141,2014-09-12
"801",2014,256,6.15,23.69,15.16,141,2014-09-13
"802",2014,257,0,21.05,11.89,141,2014-09-14
"803",2014,258,0,22.87,9.81,141,2014-09-15
"804",2014,259,5.58,25.32,14.05,141,2014-09-16
"805",2014,260,0,23.73,12.1,141,2014-09-17
"806",2014,261,0,24.52,10.75,141,2014-09-18
"807",2010,255,8.02,20.21,15.05,142,2010-09-12
"808",2010,256,0,26.09,15.62,142,2010-09-13
"809",2010,257,0,28.54,14.35,142,2010-09-14
"810",2010,258,0,26.09,13.22,142,2010-09-15
"811",2010,259,0,28.34,15.44,142,2010-09-16
"812",2010,260,0,27.39,17.37,142,2010-09-17
"813",2010,261,0,24.61,12.56,142,2010-09-18
"814",2012,264,0,23.65,10.93,143,2012-09-20
"815",2012,265,0,24.61,12.37,143,2012-09-21
"816",2012,266,7.6,26.68,15.11,143,2012-09-22
"817",2012,267,0,21.91,10.81,143,2012-09-23
"818",2012,268,0,20.83,8.32,143,2012-09-24
"819",2012,269,0,23.08,8.5,143,2012-09-25
"820",2012,270,0,27.02,17.62,143,2012-09-26
"821",2014,287,0,24.88,17.32,144,2014-10-14
"822",2014,288,12.97,24.13,20.44,144,2014-10-15
"823",2014,289,0,22.56,13.83,144,2014-10-16
"824",2014,290,0,22.44,12.19,144,2014-10-17
"825",2014,291,0,22.99,12.28,144,2014-10-18
"826",2014,292,0,14.59,5.7,144,2014-10-19
"827",2014,293,0,18.29,1.53,144,2014-10-20
"828",2012,248,0,29.49,23.27,145,2012-09-04
"829",2012,249,9.75,30.36,23.43,145,2012-09-05
"830",2012,250,3.73,26.87,19.79,145,2012-09-06
"831",2012,251,0,29.62,18.03,145,2012-09-07
"832",2012,252,5.93,29.47,18.86,145,2012-09-08
"833",2012,253,0,25.48,16.59,145,2012-09-09
"834",2012,254,0,24.19,13.61,145,2012-09-10
"835",2015,263,0,25.6,17.64,146,2015-09-20
"836",2015,264,0,22.7,15.74,146,2015-09-21
"837",2015,265,0,24.06,16.39,146,2015-09-22
"838",2015,266,0,25.29,13.77,146,2015-09-23
"839",2015,267,0,26.07,11.1,146,2015-09-24
"840",2015,268,0,24.3,16.42,146,2015-09-25
"841",2015,269,0,22.19,16.39,146,2015-09-26
"842",2007,251,12.36,27.85,16,153,2007-09-08
"843",2007,252,11.53,23.98,17.27,153,2007-09-09
"844",2007,253,18.76,21.79,16.6,153,2007-09-10
"845",2007,254,18.78,20.76,13.94,153,2007-09-11
"846",2007,255,0,19.45,9.01,153,2007-09-12
"847",2007,256,0,19.85,6.95,153,2007-09-13
"848",2007,257,13.45,18.56,7.58,153,2007-09-14
"849",2012,244,0,30.23,9.36,155,2012-08-31
"850",2012,245,0,27.32,13,155,2012-09-01
"851",2012,246,0,26.59,11.38,155,2012-09-02
"852",2012,247,1.31,24.59,11.36,155,2012-09-03
"853",2012,248,11.37,24.53,14.6,155,2012-09-04
"854",2012,249,0,25.61,16.88,155,2012-09-05
"855",2012,250,0,27.91,14.94,155,2012-09-06
"856",2005,280,12.25,26.78,22.97,156,2005-10-07
"857",2005,281,67.24,24.1,19.51,156,2005-10-08
"858",2005,282,24.36,19.84,15.15,156,2005-10-09
"859",2005,283,0.75,20.14,16.75,156,2005-10-10
"860",2005,284,0.06,20.07,17.18,156,2005-10-11
"861",2005,285,0.2,19.19,15.32,156,2005-10-12
"862",2005,286,1.64,21.41,15.35,156,2005-10-13
"863",2007,266,0,27.34,15.14,157,2007-09-23
"864",2007,267,0,26.08,13.92,157,2007-09-24
"865",2007,268,0,27.13,13.45,157,2007-09-25
"866",2007,269,0,28.37,18.69,157,2007-09-26
"867",2007,270,0,26.17,20.88,157,2007-09-27
"868",2007,271,0,27.83,18.92,157,2007-09-28
"869",2007,272,0,24.38,14.83,157,2007-09-29
"870",2010,269,7.33,24.92,19.92,158,2010-09-26
"871",2010,270,41.69,24.75,20.67,158,2010-09-27
"872",2010,271,13.84,24.95,21.22,158,2010-09-28
"873",2010,272,0.22,23.79,19.51,158,2010-09-29
"874",2010,273,5.43,25.53,21.59,158,2010-09-30
"875",2010,274,14.36,23.79,16.07,158,2010-10-01
"876",2010,275,0,21.38,11.35,158,2010-10-02
"877",2011,270,0,25.79,20.74,159,2011-09-27
"878",2011,271,0,26.52,20.78,159,2011-09-28
"879",2011,272,2.34,27.33,17.84,159,2011-09-29
"880",2011,273,28.3,27.43,15.4,159,2011-09-30
"881",2011,274,4.08,20.93,12.05,159,2011-10-01
"882",2011,275,4,13.76,9.77,159,2011-10-02
"883",2011,276,0,16.26,7.16,159,2011-10-03
"884",2012,247,13.2,22.22,17.22,160,2012-09-03
"885",2012,248,85.83,25.09,17.91,160,2012-09-04
"886",2012,249,23.82,25.32,17.42,160,2012-09-05
"887",2012,250,0,26.43,14.69,160,2012-09-06
"888",2012,251,0,28.9,15.68,160,2012-09-07
"889",2012,252,16.62,26.82,16.46,160,2012-09-08
"890",2012,253,0,23.87,11.73,160,2012-09-09
"891",2008,255,0,20.73,6.07,161,2008-09-11
"892",2008,256,2.97,20.23,11.58,161,2008-09-12
"893",2008,257,7.59,23.85,15.35,161,2008-09-13
"894",2008,258,10.61,27.22,16.85,161,2008-09-14
"895",2008,259,1.76,18.85,8.97,161,2008-09-15
"896",2008,260,0,18.09,4.62,161,2008-09-16
"897",2008,261,3.33,20.89,8.21,161,2008-09-17
"898",2010,223,0,28,16.71,162,2010-08-11
"899",2010,224,0,25.2,15.57,162,2010-08-12
"900",2010,225,0,27.08,13.66,162,2010-08-13
"901",2010,226,0,28.48,18.15,162,2010-08-14
"902",2010,227,11.73,24.42,18.67,162,2010-08-15
"903",2010,228,0,28,18.17,162,2010-08-16
"904",2010,229,0,26.07,14.55,162,2010-08-17
"905",2014,244,0,27.31,17.99,163,2014-09-01
"906",2014,245,13.36,27.64,18.89,163,2014-09-02
"907",2014,246,0,25.61,15.46,163,2014-09-03
"908",2014,247,0,27.78,13.92,163,2014-09-04
"909",2014,248,7.83,29.61,18.09,163,2014-09-05
"910",2014,249,5.55,22.58,14.77,163,2014-09-06
"911",2014,250,0,22.02,9.51,163,2014-09-07
"912",2017,272,0,20.76,7.22,164,2017-09-29
"913",2017,273,0,17.24,8.02,164,2017-09-30
"914",2017,274,0,19.51,4.62,164,2017-10-01
"915",2017,275,0,22.27,4.22,164,2017-10-02
"916",2017,276,0,22.22,5.18,164,2017-10-03
"917",2017,277,0,24.56,7.06,164,2017-10-04
"918",2017,278,2.85,27.42,11.01,164,2017-10-05
"919",2018,222,0,26.37,16.03,165,2018-08-10
"920",2018,223,6.36,23.76,14.74,165,2018-08-11
"921",2018,224,0,26.52,16.88,165,2018-08-12
"922",2018,225,17.44,24.71,17.38,165,2018-08-13
"923",2018,226,25.54,24.44,18.66,165,2018-08-14
"924",2018,227,0,28.44,18.35,165,2018-08-15
"925",2018,228,0,28.94,18.09,165,2018-08-16
"926",2020,258,0,16.79,9.69,166,2020-09-14
"927",2020,259,0,16.49,2.5,166,2020-09-15
"928",2020,260,0,19.64,3.71,166,2020-09-16
"929",2020,261,0.73,18.63,6.06,166,2020-09-17
"930",2020,262,0,14.85,5.36,166,2020-09-18
"931",2020,263,0,13.17,-1.17,166,2020-09-19
"932",2020,264,0,14.22,-0.89,166,2020-09-20
"933",2019,253,0,26.21,13.18,167,2019-09-10
"934",2019,254,4.55,30.38,15.59,167,2019-09-11
"935",2019,255,3.28,24.98,17.72,167,2019-09-12
"936",2019,256,0,19.78,14.21,167,2019-09-13
"937",2019,257,1.55,20.2,14.34,167,2019-09-14
"938",2019,258,0.46,25.26,14.5,167,2019-09-15
"939",2019,259,0,24.62,14.3,167,2019-09-16
"940",2022,255,5.46,29,21.64,168,2022-09-12
"941",2022,256,0,27.37,19.8,168,2022-09-13
"942",2022,257,0,26.82,14.68,168,2022-09-14
"943",2022,258,0,24.94,14.71,168,2022-09-15
"944",2022,259,0,25.36,11.13,168,2022-09-16
"945",2022,260,0,27.1,12.97,168,2022-09-17
"946",2022,261,0,28.21,15.2,168,2022-09-18
"947",2018,254,2.17,19.63,11.1,169,2018-09-11
"948",2018,255,0,24.14,13.52,169,2018-09-12
"949",2018,256,0,27.18,11.82,169,2018-09-13
"950",2018,257,0,28.25,12.93,169,2018-09-14
"951",2018,258,0,29.47,15.94,169,2018-09-15
"952",2018,259,0,30.01,16.64,169,2018-09-16
"953",2018,260,0,28.18,17.14,169,2018-09-17
"954",2015,252,0,26.64,19.35,170,2015-09-09
"955",2015,253,0,23.52,11.97,170,2015-09-10
"956",2015,254,0,25.36,10.35,170,2015-09-11
"957",2015,255,42.96,15.41,12.56,170,2015-09-12
"958",2015,256,7.37,18.34,12.98,170,2015-09-13
"959",2015,257,0,22.87,12.71,170,2015-09-14
"960",2015,258,0,25.75,11.57,170,2015-09-15
"961",2005,284,1.07,21.13,17.88,171,2005-10-11
"962",2005,285,0.92,20.19,16.52,171,2005-10-12
"963",2005,286,1.97,19.32,15.22,171,2005-10-13
"964",2005,287,1.04,20.55,16.79,171,2005-10-14
"965",2005,288,0,23.65,16.67,171,2005-10-15
"966",2005,289,0,20.16,13.54,171,2005-10-16
"967",2005,290,0,19.27,11.85,171,2005-10-17
"968",2009,278,0,22.5,13.75,172,2009-10-05
"969",2009,279,0,22.21,12.06,172,2009-10-06
"970",2009,280,0,25.91,15.63,172,2009-10-07
"971",2009,281,0,21.07,12.88,172,2009-10-08
"972",2009,282,0,28.17,14.08,172,2009-10-09
"973",2009,283,0,26.46,17.42,172,2009-10-10
"974",2009,284,0,19.59,9.58,172,2009-10-11
"975",2010,257,0,30.96,16.85,173,2010-09-14
"976",2010,258,0,27.06,14.96,173,2010-09-15
"977",2010,259,0,30.88,18.35,173,2010-09-16
"978",2010,260,0,29.24,21.02,173,2010-09-17
"979",2010,261,0,25.36,16.92,173,2010-09-18
"980",2010,262,0,25.44,14.57,173,2010-09-19
"981",2010,263,0,25.55,16.25,173,2010-09-20
"982",2011,277,0,19.77,9.66,174,2011-10-04
"983",2011,278,0,22.07,13.66,174,2011-10-05
"984",2011,279,0,20.9,10.73,174,2011-10-06
"985",2011,280,0,20.61,7.91,174,2011-10-07
"986",2011,281,0,21.61,10.32,174,2011-10-08
"987",2011,282,0,23.26,10.94,174,2011-10-09
"988",2011,283,0,24.17,12.73,174,2011-10-10
"989",2010,257,0,31.38,17.17,175,2010-09-14
"990",2010,258,0,27.13,15.4,175,2010-09-15
"991",2010,259,0,31.13,18.37,175,2010-09-16
"992",2010,260,0,29.39,21.29,175,2010-09-17
"993",2010,261,0,25.12,17.21,175,2010-09-18
"994",2010,262,0,25.09,15.03,175,2010-09-19
"995",2010,263,0,25.38,16.52,175,2010-09-20
"996",2005,264,3.34,27.92,19.66,176,2005-09-21
"997",2005,265,0,28.38,16.69,176,2005-09-22
"998",2005,266,2.09,31.83,19.85,176,2005-09-23
"999",2005,267,0,27.33,22.09,176,2005-09-24
"1000",2005,268,0,26.5,19.7,176,2005-09-25
"1001",2005,269,1.52,29.89,19.49,176,2005-09-26
"1002",2005,270,0,26.14,19.31,176,2005-09-27
"1003",2012,241,0,26.66,17.26,177,2012-08-28
"1004",2012,242,0,23.45,11,177,2012-08-29
"1005",2012,243,0,27.55,8.95,177,2012-08-30
"1006",2012,244,0,32.7,11.5,177,2012-08-31
"1007",2012,245,0,28.64,13.73,177,2012-09-01
"1008",2012,246,0,28.93,12.1,177,2012-09-02
"1009",2012,247,0,26.86,13.24,177,2012-09-03
"1010",2012,267,0,23.68,13.93,178,2012-09-23
"1011",2012,268,0,21.81,9.46,178,2012-09-24
"1012",2012,269,0,23.66,10.12,178,2012-09-25
"1013",2012,270,0,27.39,16.33,178,2012-09-26
